CMSDOCK Water level (NAVD88) (ft),Time ,Date
-1.45,3:00:00 AM,6/27/2022
-1.38,3:06:00 AM,6/27/2022
-1.31,3:12:00 AM,6/27/2022
-1.25,3:18:00 AM,6/27/2022
-1.2,3:24:00 AM,6/27/2022
-1.14,3:30:00 AM,6/27/2022
-1.08,3:36:00 AM,6/27/2022
-1.03,3:42:00 AM,6/27/2022
-0.97,3:48:00 AM,6/27/2022
-0.92,3:54:00 AM,6/27/2022
-0.86,4:00:00 AM,6/27/2022
-0.8,4:06:00 AM,6/27/2022
-0.74,4:12:00 AM,6/27/2022
-0.69,4:18:00 AM,6/27/2022
-0.64,4:24:00 AM,6/27/2022
-0.58,4:30:00 AM,6/27/2022
-0.52,4:36:00 AM,6/27/2022
-0.46,4:42:00 AM,6/27/2022
-0.4,4:48:00 AM,6/27/2022
-0.33,4:54:00 AM,6/27/2022
-0.27,5:00:00 AM,6/27/2022
-0.21,5:06:00 AM,6/27/2022
-0.15,5:12:00 AM,6/27/2022
-0.09,5:18:00 AM,6/27/2022
-0.02,5:24:00 AM,6/27/2022
0.04,5:30:00 AM,6/27/2022
0.11,5:36:00 AM,6/27/2022
0.18,5:42:00 AM,6/27/2022
0.24,5:48:00 AM,6/27/2022
0.31,5:54:00 AM,6/27/2022
0.37,6:00:00 AM,6/27/2022
0.44,6:06:00 AM,6/27/2022
0.5,6:12:00 AM,6/27/2022
0.56,6:18:00 AM,6/27/2022
0.62,6:24:00 AM,6/27/2022
0.68,6:30:00 AM,6/27/2022
0.74,6:36:00 AM,6/27/2022
0.79,6:42:00 AM,6/27/2022
0.85,6:48:00 AM,6/27/2022
0.9,6:54:00 AM,6/27/2022
0.95,7:00:00 AM,6/27/2022
0.99,7:06:00 AM,6/27/2022
1.03,7:12:00 AM,6/27/2022
1.07,7:18:00 AM,6/27/2022
1.1,7:24:00 AM,6/27/2022
1.12,7:30:00 AM,6/27/2022
1.14,7:36:00 AM,6/27/2022
1.15,7:42:00 AM,6/27/2022
1.16,7:48:00 AM,6/27/2022
1.15,7:54:00 AM,6/27/2022
1.14,8:00:00 AM,6/27/2022
1.12,8:06:00 AM,6/27/2022
1.1,8:12:00 AM,6/27/2022
1.07,8:18:00 AM,6/27/2022
1.04,8:24:00 AM,6/27/2022
1,8:30:00 AM,6/27/2022
0.95,8:36:00 AM,6/27/2022
0.91,8:42:00 AM,6/27/2022
0.87,8:48:00 AM,6/27/2022
0.82,8:54:00 AM,6/27/2022
0.77,9:00:00 AM,6/27/2022
0.72,9:06:00 AM,6/27/2022
0.66,9:12:00 AM,6/27/2022
0.6,9:18:00 AM,6/27/2022
0.53,9:24:00 AM,6/27/2022
0.48,9:30:00 AM,6/27/2022
0.42,9:36:00 AM,6/27/2022
0.36,9:42:00 AM,6/27/2022
0.29,9:48:00 AM,6/27/2022
0.22,9:54:00 AM,6/27/2022
0.17,10:00:00 AM,6/27/2022
0.11,10:06:00 AM,6/27/2022
0.04,10:12:00 AM,6/27/2022
-0.02,10:18:00 AM,6/27/2022
-0.09,10:24:00 AM,6/27/2022
-0.15,10:30:00 AM,6/27/2022
-0.22,10:36:00 AM,6/27/2022
-0.29,10:42:00 AM,6/27/2022
-0.37,10:48:00 AM,6/27/2022
-0.45,10:54:00 AM,6/27/2022
-0.52,11:00:00 AM,6/27/2022
-0.59,11:06:00 AM,6/27/2022
-0.67,11:12:00 AM,6/27/2022
-0.73,11:18:00 AM,6/27/2022
-0.79,11:24:00 AM,6/27/2022
-0.87,11:30:00 AM,6/27/2022
-0.94,11:36:00 AM,6/27/2022
-1.01,11:42:00 AM,6/27/2022
-1.09,11:48:00 AM,6/27/2022
-1.16,11:54:00 AM,6/27/2022
-1.24,12:00:00 PM,6/27/2022
-1.31,12:06:00 PM,6/27/2022
-1.39,12:12:00 PM,6/27/2022
-1.46,12:18:00 PM,6/27/2022
-1.53,12:24:00 PM,6/27/2022
-1.59,12:30:00 PM,6/27/2022
-1.65,12:36:00 PM,6/27/2022
-1.71,12:42:00 PM,6/27/2022
-1.77,12:48:00 PM,6/27/2022
-1.82,12:54:00 PM,6/27/2022
-1.87,1:00:00 PM,6/27/2022
-1.92,1:06:00 PM,6/27/2022
-1.95,1:12:00 PM,6/27/2022
-1.98,1:18:00 PM,6/27/2022
-2.01,1:24:00 PM,6/27/2022
-2.02,1:30:00 PM,6/27/2022
-2.03,1:36:00 PM,6/27/2022
-2.02,1:42:00 PM,6/27/2022
-2.01,1:48:00 PM,6/27/2022
-1.99,1:54:00 PM,6/27/2022
-1.97,2:00:00 PM,6/27/2022
-1.94,2:06:00 PM,6/27/2022
-1.9,2:12:00 PM,6/27/2022
-1.87,2:18:00 PM,6/27/2022
-1.82,2:24:00 PM,6/27/2022
-1.76,2:30:00 PM,6/27/2022
-1.71,2:36:00 PM,6/27/2022
-1.66,2:42:00 PM,6/27/2022
-1.61,2:48:00 PM,6/27/2022
-1.56,2:54:00 PM,6/27/2022
-1.5,3:00:00 PM,6/27/2022
-1.44,3:06:00 PM,6/27/2022
-1.38,3:12:00 PM,6/27/2022
-1.3,3:18:00 PM,6/27/2022
-1.23,3:24:00 PM,6/27/2022
-1.15,3:30:00 PM,6/27/2022
-1.08,3:36:00 PM,6/27/2022
-1.02,3:42:00 PM,6/27/2022
-0.94,3:48:00 PM,6/27/2022
-0.87,3:54:00 PM,6/27/2022
-0.79,4:00:00 PM,6/27/2022
-0.71,4:06:00 PM,6/27/2022
-0.63,4:12:00 PM,6/27/2022
-0.54,4:18:00 PM,6/27/2022
-0.45,4:24:00 PM,6/27/2022
-0.35,4:30:00 PM,6/27/2022
-0.27,4:36:00 PM,6/27/2022
-0.19,4:42:00 PM,6/27/2022
-0.11,4:48:00 PM,6/27/2022
-0.03,4:54:00 PM,6/27/2022
0.05,5:00:00 PM,6/27/2022
0.14,5:06:00 PM,6/27/2022
0.24,5:12:00 PM,6/27/2022
0.34,5:18:00 PM,6/27/2022
0.44,5:24:00 PM,6/27/2022
0.53,5:30:00 PM,6/27/2022
0.63,5:36:00 PM,6/27/2022
0.73,5:42:00 PM,6/27/2022
0.82,5:48:00 PM,6/27/2022
0.9,5:54:00 PM,6/27/2022
0.99,6:00:00 PM,6/27/2022
1.07,6:06:00 PM,6/27/2022
1.16,6:12:00 PM,6/27/2022
1.25,6:18:00 PM,6/27/2022
1.33,6:24:00 PM,6/27/2022
1.41,6:30:00 PM,6/27/2022
1.49,6:36:00 PM,6/27/2022
1.57,6:42:00 PM,6/27/2022
1.65,6:48:00 PM,6/27/2022
1.72,6:54:00 PM,6/27/2022
1.79,7:00:00 PM,6/27/2022
1.86,7:06:00 PM,6/27/2022
1.92,7:12:00 PM,6/27/2022
1.97,7:18:00 PM,6/27/2022
2.03,7:24:00 PM,6/27/2022
2.08,7:30:00 PM,6/27/2022
2.13,7:36:00 PM,6/27/2022
2.17,7:42:00 PM,6/27/2022
2.2,7:48:00 PM,6/27/2022
2.23,7:54:00 PM,6/27/2022
2.25,8:00:00 PM,6/27/2022
2.26,8:06:00 PM,6/27/2022
2.28,8:12:00 PM,6/27/2022
2.29,8:18:00 PM,6/27/2022
2.28,8:24:00 PM,6/27/2022
2.27,8:30:00 PM,6/27/2022
2.24,8:36:00 PM,6/27/2022
2.22,8:42:00 PM,6/27/2022
2.18,8:48:00 PM,6/27/2022
2.15,8:54:00 PM,6/27/2022
2.1,9:00:00 PM,6/27/2022
2.04,9:06:00 PM,6/27/2022
1.98,9:12:00 PM,6/27/2022
1.91,9:18:00 PM,6/27/2022
1.83,9:24:00 PM,6/27/2022
1.76,9:30:00 PM,6/27/2022
1.69,9:36:00 PM,6/27/2022
1.62,9:42:00 PM,6/27/2022
1.56,9:48:00 PM,6/27/2022
1.49,9:54:00 PM,6/27/2022
1.43,10:00:00 PM,6/27/2022
1.37,10:06:00 PM,6/27/2022
1.31,10:12:00 PM,6/27/2022
1.25,10:18:00 PM,6/27/2022
1.19,10:24:00 PM,6/27/2022
1.12,10:30:00 PM,6/27/2022
1.04,10:36:00 PM,6/27/2022
0.96,10:42:00 PM,6/27/2022
0.89,10:48:00 PM,6/27/2022
0.81,10:54:00 PM,6/27/2022
0.74,11:00:00 PM,6/27/2022
0.66,11:06:00 PM,6/27/2022
0.58,11:12:00 PM,6/27/2022
0.51,11:18:00 PM,6/27/2022
0.44,11:24:00 PM,6/27/2022
0.36,11:30:00 PM,6/27/2022
0.29,11:36:00 PM,6/27/2022
0.21,11:42:00 PM,6/27/2022
0.13,11:48:00 PM,6/27/2022
0.06,11:54:00 PM,6/27/2022
-0.02,12:00:00 AM,6/28/2022
-0.12,12:06:00 AM,6/28/2022
-0.18,12:12:00 AM,6/28/2022
-0.26,12:18:00 AM,6/28/2022
-0.34,12:24:00 AM,6/28/2022
-0.42,12:30:00 AM,6/28/2022
-0.5,12:36:00 AM,6/28/2022
-0.58,12:42:00 AM,6/28/2022
-0.65,12:48:00 AM,6/28/2022
-0.73,12:54:00 AM,6/28/2022
-0.81,1:00:00 AM,6/28/2022
-0.88,1:06:00 AM,6/28/2022
-0.96,1:12:00 AM,6/28/2022
-1.04,1:18:00 AM,6/28/2022
-1.11,1:24:00 AM,6/28/2022
-1.19,1:30:00 AM,6/28/2022
-1.26,1:36:00 AM,6/28/2022
-1.33,1:42:00 AM,6/28/2022
-1.4,1:48:00 AM,6/28/2022
-1.47,1:54:00 AM,6/28/2022
-1.52,2:00:00 AM,6/28/2022
-1.58,2:06:00 AM,6/28/2022
-1.64,2:12:00 AM,6/28/2022
-1.7,2:18:00 AM,6/28/2022
-1.75,2:24:00 AM,6/28/2022
-1.79,2:30:00 AM,6/28/2022
-1.83,2:36:00 AM,6/28/2022
-1.86,2:42:00 AM,6/28/2022
-1.88,2:48:00 AM,6/28/2022
-1.89,2:54:00 AM,6/28/2022
-1.88,3:00:00 AM,6/28/2022
-1.87,3:06:00 AM,6/28/2022
-1.85,3:12:00 AM,6/28/2022
-1.83,3:18:00 AM,6/28/2022
-1.78,3:24:00 AM,6/28/2022
-1.73,3:30:00 AM,6/28/2022
-1.67,3:36:00 AM,6/28/2022
-1.61,3:42:00 AM,6/28/2022
-1.54,3:48:00 AM,6/28/2022
-1.47,3:54:00 AM,6/28/2022
-1.41,4:00:00 AM,6/28/2022
-1.36,4:06:00 AM,6/28/2022
-1.3,4:12:00 AM,6/28/2022
-1.24,4:18:00 AM,6/28/2022
-1.19,4:24:00 AM,6/28/2022
-1.14,4:30:00 AM,6/28/2022
-1.09,4:36:00 AM,6/28/2022
-1.03,4:42:00 AM,6/28/2022
-0.97,4:48:00 AM,6/28/2022
-0.91,4:54:00 AM,6/28/2022
-0.84,5:00:00 AM,6/28/2022
-0.78,5:06:00 AM,6/28/2022
-0.71,5:12:00 AM,6/28/2022
-0.65,5:18:00 AM,6/28/2022
-0.59,5:24:00 AM,6/28/2022
-0.51,5:30:00 AM,6/28/2022
-0.45,5:36:00 AM,6/28/2022
-0.38,5:42:00 AM,6/28/2022
-0.33,5:48:00 AM,6/28/2022
-0.26,5:54:00 AM,6/28/2022
-0.19,6:00:00 AM,6/28/2022
-0.13,6:06:00 AM,6/28/2022
-0.07,6:12:00 AM,6/28/2022
0,6:18:00 AM,6/28/2022
0.07,6:24:00 AM,6/28/2022
0.14,6:30:00 AM,6/28/2022
0.21,6:36:00 AM,6/28/2022
0.27,6:42:00 AM,6/28/2022
0.33,6:48:00 AM,6/28/2022
0.39,6:54:00 AM,6/28/2022
0.44,7:00:00 AM,6/28/2022
0.5,7:06:00 AM,6/28/2022
0.55,7:12:00 AM,6/28/2022
0.6,7:18:00 AM,6/28/2022
0.64,7:24:00 AM,6/28/2022
0.68,7:30:00 AM,6/28/2022
0.73,7:36:00 AM,6/28/2022
0.76,7:42:00 AM,6/28/2022
0.8,7:48:00 AM,6/28/2022
0.84,7:54:00 AM,6/28/2022
0.87,8:00:00 AM,6/28/2022
0.9,8:06:00 AM,6/28/2022
0.92,8:12:00 AM,6/28/2022
0.93,8:18:00 AM,6/28/2022
0.94,8:24:00 AM,6/28/2022
0.93,8:30:00 AM,6/28/2022
0.91,8:36:00 AM,6/28/2022
0.88,8:42:00 AM,6/28/2022
0.85,8:48:00 AM,6/28/2022
0.81,8:54:00 AM,6/28/2022
0.77,9:00:00 AM,6/28/2022
0.73,9:06:00 AM,6/28/2022
0.68,9:12:00 AM,6/28/2022
0.63,9:18:00 AM,6/28/2022
0.57,9:24:00 AM,6/28/2022
0.53,9:30:00 AM,6/28/2022
0.48,9:36:00 AM,6/28/2022
0.43,9:42:00 AM,6/28/2022
0.38,9:48:00 AM,6/28/2022
0.32,9:54:00 AM,6/28/2022
0.26,10:00:00 AM,6/28/2022
0.22,10:06:00 AM,6/28/2022
0.16,10:12:00 AM,6/28/2022
0.12,10:18:00 AM,6/28/2022
0.06,10:24:00 AM,6/28/2022
0.01,10:30:00 AM,6/28/2022
-0.05,10:36:00 AM,6/28/2022
-0.11,10:42:00 AM,6/28/2022
-0.16,10:48:00 AM,6/28/2022
-0.23,10:54:00 AM,6/28/2022
-0.28,11:00:00 AM,6/28/2022
-0.35,11:06:00 AM,6/28/2022
-0.41,11:12:00 AM,6/28/2022
-0.48,11:18:00 AM,6/28/2022
-0.55,11:24:00 AM,6/28/2022
-0.62,11:30:00 AM,6/28/2022
-0.68,11:36:00 AM,6/28/2022
-0.75,11:42:00 AM,6/28/2022
-0.81,11:48:00 AM,6/28/2022
-0.88,11:54:00 AM,6/28/2022
-0.94,12:00:00 PM,6/28/2022
-1.01,12:06:00 PM,6/28/2022
-1.08,12:12:00 PM,6/28/2022
-1.15,12:18:00 PM,6/28/2022
-1.23,12:24:00 PM,6/28/2022
-1.29,12:30:00 PM,6/28/2022
-1.35,12:36:00 PM,6/28/2022
-1.41,12:42:00 PM,6/28/2022
-1.47,12:48:00 PM,6/28/2022
-1.54,12:54:00 PM,6/28/2022
-1.6,1:00:00 PM,6/28/2022
-1.67,1:06:00 PM,6/28/2022
-1.72,1:12:00 PM,6/28/2022
-1.78,1:18:00 PM,6/28/2022
-1.84,1:24:00 PM,6/28/2022
-1.9,1:30:00 PM,6/28/2022
-1.95,1:36:00 PM,6/28/2022
-2,1:42:00 PM,6/28/2022
-2.04,1:48:00 PM,6/28/2022
-2.07,1:54:00 PM,6/28/2022
-2.1,2:00:00 PM,6/28/2022
-2.14,2:06:00 PM,6/28/2022
-2.16,2:12:00 PM,6/28/2022
-2.18,2:18:00 PM,6/28/2022
-2.17,2:24:00 PM,6/28/2022
-2.17,2:30:00 PM,6/28/2022
-2.17,2:36:00 PM,6/28/2022
-2.15,2:42:00 PM,6/28/2022
-2.12,2:48:00 PM,6/28/2022
-2.08,2:54:00 PM,6/28/2022
-2.03,3:00:00 PM,6/28/2022
-1.97,3:06:00 PM,6/28/2022
-1.91,3:12:00 PM,6/28/2022
-1.84,3:18:00 PM,6/28/2022
-1.78,3:24:00 PM,6/28/2022
-1.69,3:30:00 PM,6/28/2022
-1.62,3:36:00 PM,6/28/2022
-1.54,3:42:00 PM,6/28/2022
-1.47,3:48:00 PM,6/28/2022
-1.39,3:54:00 PM,6/28/2022
-1.33,4:00:00 PM,6/28/2022
-1.26,4:06:00 PM,6/28/2022
-1.2,4:12:00 PM,6/28/2022
-1.13,4:18:00 PM,6/28/2022
-1.06,4:24:00 PM,6/28/2022
-0.98,4:30:00 PM,6/28/2022
-0.89,4:36:00 PM,6/28/2022
-0.81,4:42:00 PM,6/28/2022
-0.72,4:48:00 PM,6/28/2022
-0.63,4:54:00 PM,6/28/2022
-0.54,5:00:00 PM,6/28/2022
-0.45,5:06:00 PM,6/28/2022
-0.36,5:12:00 PM,6/28/2022
-0.27,5:18:00 PM,6/28/2022
-0.19,5:24:00 PM,6/28/2022
-0.1,5:30:00 PM,6/28/2022
-0.01,5:36:00 PM,6/28/2022
0.07,5:42:00 PM,6/28/2022
0.17,5:48:00 PM,6/28/2022
0.25,5:54:00 PM,6/28/2022
0.34,6:00:00 PM,6/28/2022
0.42,6:06:00 PM,6/28/2022
0.51,6:12:00 PM,6/28/2022
0.61,6:18:00 PM,6/28/2022
0.69,6:24:00 PM,6/28/2022
0.78,6:30:00 PM,6/28/2022
0.87,6:36:00 PM,6/28/2022
0.96,6:42:00 PM,6/28/2022
1.05,6:48:00 PM,6/28/2022
1.14,6:54:00 PM,6/28/2022
1.22,7:00:00 PM,6/28/2022
1.3,7:06:00 PM,6/28/2022
1.38,7:12:00 PM,6/28/2022
1.45,7:18:00 PM,6/28/2022
1.53,7:24:00 PM,6/28/2022
1.6,7:30:00 PM,6/28/2022
1.67,7:36:00 PM,6/28/2022
1.74,7:42:00 PM,6/28/2022
1.81,7:48:00 PM,6/28/2022
1.87,7:54:00 PM,6/28/2022
1.93,8:00:00 PM,6/28/2022
1.99,8:06:00 PM,6/28/2022
2.04,8:12:00 PM,6/28/2022
2.08,8:18:00 PM,6/28/2022
2.11,8:24:00 PM,6/28/2022
2.15,8:30:00 PM,6/28/2022
2.18,8:36:00 PM,6/28/2022
2.2,8:42:00 PM,6/28/2022
2.21,8:48:00 PM,6/28/2022
2.22,8:54:00 PM,6/28/2022
2.21,9:00:00 PM,6/28/2022
2.2,9:06:00 PM,6/28/2022
2.18,9:12:00 PM,6/28/2022
2.15,9:18:00 PM,6/28/2022
2.12,9:24:00 PM,6/28/2022
2.08,9:30:00 PM,6/28/2022
2.03,9:36:00 PM,6/28/2022
1.98,9:42:00 PM,6/28/2022
1.93,9:48:00 PM,6/28/2022
1.87,9:54:00 PM,6/28/2022
1.82,10:00:00 PM,6/28/2022
1.75,10:06:00 PM,6/28/2022
1.68,10:12:00 PM,6/28/2022
1.62,10:18:00 PM,6/28/2022
1.56,10:24:00 PM,6/28/2022
1.49,10:30:00 PM,6/28/2022
1.43,10:36:00 PM,6/28/2022
1.37,10:42:00 PM,6/28/2022
1.31,10:48:00 PM,6/28/2022
1.24,10:54:00 PM,6/28/2022
1.18,11:00:00 PM,6/28/2022
1.12,11:06:00 PM,6/28/2022
1.05,11:12:00 PM,6/28/2022
1,11:18:00 PM,6/28/2022
0.93,11:24:00 PM,6/28/2022
0.86,11:30:00 PM,6/28/2022
0.79,11:36:00 PM,6/28/2022
0.72,11:42:00 PM,6/28/2022
0.64,11:48:00 PM,6/28/2022
0.57,11:54:00 PM,6/28/2022
0.5,12:00:00 AM,6/29/2022
0.42,12:06:00 AM,6/29/2022
0.36,12:12:00 AM,6/29/2022
0.3,12:18:00 AM,6/29/2022
0.22,12:24:00 AM,6/29/2022
0.14,12:30:00 AM,6/29/2022
0.06,12:36:00 AM,6/29/2022
-0.03,12:42:00 AM,6/29/2022
-0.11,12:48:00 AM,6/29/2022
-0.19,12:54:00 AM,6/29/2022
-0.27,1:00:00 AM,6/29/2022
-0.35,1:06:00 AM,6/29/2022
-0.43,1:12:00 AM,6/29/2022
-0.5,1:18:00 AM,6/29/2022
-0.59,1:24:00 AM,6/29/2022
-0.67,1:30:00 AM,6/29/2022
-0.76,1:36:00 AM,6/29/2022
-0.84,1:42:00 AM,6/29/2022
-0.92,1:48:00 AM,6/29/2022
-1,1:54:00 AM,6/29/2022
-1.08,2:00:00 AM,6/29/2022
-1.16,2:06:00 AM,6/29/2022
-1.22,2:12:00 AM,6/29/2022
-1.29,2:18:00 AM,6/29/2022
-1.36,2:24:00 AM,6/29/2022
-1.42,2:30:00 AM,6/29/2022
-1.48,2:36:00 AM,6/29/2022
-1.54,2:42:00 AM,6/29/2022
-1.6,2:48:00 AM,6/29/2022
-1.66,2:54:00 AM,6/29/2022
-1.71,3:00:00 AM,6/29/2022
-1.75,3:06:00 AM,6/29/2022
-1.8,3:12:00 AM,6/29/2022
-1.84,3:18:00 AM,6/29/2022
-1.87,3:24:00 AM,6/29/2022
-1.88,3:30:00 AM,6/29/2022
-1.89,3:36:00 AM,6/29/2022
-1.87,3:42:00 AM,6/29/2022
-1.82,3:48:00 AM,6/29/2022
-1.76,3:54:00 AM,6/29/2022
-1.69,4:00:00 AM,6/29/2022
-1.63,4:06:00 AM,6/29/2022
-1.58,4:12:00 AM,6/29/2022
-1.53,4:18:00 AM,6/29/2022
-1.48,4:24:00 AM,6/29/2022
-1.43,4:30:00 AM,6/29/2022
-1.38,4:36:00 AM,6/29/2022
-1.31,4:42:00 AM,6/29/2022
-1.24,4:48:00 AM,6/29/2022
-1.18,4:54:00 AM,6/29/2022
-1.13,5:00:00 AM,6/29/2022
-1.09,5:06:00 AM,6/29/2022
-1.04,5:12:00 AM,6/29/2022
-0.99,5:18:00 AM,6/29/2022
-0.93,5:24:00 AM,6/29/2022
-0.87,5:30:00 AM,6/29/2022
-0.81,5:36:00 AM,6/29/2022
-0.75,5:42:00 AM,6/29/2022
-0.69,5:48:00 AM,6/29/2022
-0.63,5:54:00 AM,6/29/2022
-0.56,6:00:00 AM,6/29/2022
-0.49,6:06:00 AM,6/29/2022
-0.42,6:12:00 AM,6/29/2022
-0.34,6:18:00 AM,6/29/2022
-0.27,6:24:00 AM,6/29/2022
-0.2,6:30:00 AM,6/29/2022
-0.12,6:36:00 AM,6/29/2022
-0.04,6:42:00 AM,6/29/2022
0.04,6:48:00 AM,6/29/2022
0.12,6:54:00 AM,6/29/2022
0.19,7:00:00 AM,6/29/2022
0.26,7:06:00 AM,6/29/2022
0.32,7:12:00 AM,6/29/2022
0.39,7:18:00 AM,6/29/2022
0.46,7:24:00 AM,6/29/2022
0.52,7:30:00 AM,6/29/2022
0.59,7:36:00 AM,6/29/2022
0.65,7:42:00 AM,6/29/2022
0.7,7:48:00 AM,6/29/2022
0.75,7:54:00 AM,6/29/2022
0.8,8:00:00 AM,6/29/2022
0.85,8:06:00 AM,6/29/2022
0.9,8:12:00 AM,6/29/2022
0.94,8:18:00 AM,6/29/2022
0.99,8:24:00 AM,6/29/2022
1.02,8:30:00 AM,6/29/2022
1.06,8:36:00 AM,6/29/2022
1.09,8:42:00 AM,6/29/2022
1.12,8:48:00 AM,6/29/2022
1.15,8:54:00 AM,6/29/2022
1.18,9:00:00 AM,6/29/2022
1.2,9:06:00 AM,6/29/2022
1.21,9:12:00 AM,6/29/2022
1.2,9:18:00 AM,6/29/2022
1.2,9:24:00 AM,6/29/2022
1.18,9:30:00 AM,6/29/2022
1.15,9:36:00 AM,6/29/2022
1.1,9:42:00 AM,6/29/2022
1.05,9:48:00 AM,6/29/2022
1,9:54:00 AM,6/29/2022
0.94,10:00:00 AM,6/29/2022
0.89,10:06:00 AM,6/29/2022
0.84,10:12:00 AM,6/29/2022
0.78,10:18:00 AM,6/29/2022
0.73,10:24:00 AM,6/29/2022
0.67,10:30:00 AM,6/29/2022
0.62,10:36:00 AM,6/29/2022
0.57,10:42:00 AM,6/29/2022
0.51,10:48:00 AM,6/29/2022
0.45,10:54:00 AM,6/29/2022
0.39,11:00:00 AM,6/29/2022
0.33,11:06:00 AM,6/29/2022
0.26,11:12:00 AM,6/29/2022
0.19,11:18:00 AM,6/29/2022
0.12,11:24:00 AM,6/29/2022
0.05,11:30:00 AM,6/29/2022
-0.02,11:36:00 AM,6/29/2022
-0.09,11:42:00 AM,6/29/2022
-0.17,11:48:00 AM,6/29/2022
-0.24,11:54:00 AM,6/29/2022
-0.31,12:00:00 PM,6/29/2022
-0.38,12:06:00 PM,6/29/2022
-0.45,12:12:00 PM,6/29/2022
-0.52,12:18:00 PM,6/29/2022
-0.6,12:24:00 PM,6/29/2022
-0.67,12:30:00 PM,6/29/2022
-0.75,12:36:00 PM,6/29/2022
-0.82,12:42:00 PM,6/29/2022
-0.88,12:48:00 PM,6/29/2022
-0.96,12:54:00 PM,6/29/2022
-1.02,1:00:00 PM,6/29/2022
-1.09,1:06:00 PM,6/29/2022
-1.16,1:12:00 PM,6/29/2022
-1.23,1:18:00 PM,6/29/2022
-1.32,1:24:00 PM,6/29/2022
-1.39,1:30:00 PM,6/29/2022
-1.46,1:36:00 PM,6/29/2022
-1.53,1:42:00 PM,6/29/2022
-1.59,1:48:00 PM,6/29/2022
-1.67,1:54:00 PM,6/29/2022
-1.73,2:00:00 PM,6/29/2022
-1.79,2:06:00 PM,6/29/2022
-1.84,2:12:00 PM,6/29/2022
-1.88,2:18:00 PM,6/29/2022
-1.92,2:24:00 PM,6/29/2022
-1.96,2:30:00 PM,6/29/2022
-1.98,2:36:00 PM,6/29/2022
-1.99,2:42:00 PM,6/29/2022
-2.01,2:48:00 PM,6/29/2022
-2.02,2:54:00 PM,6/29/2022
-2.02,3:00:00 PM,6/29/2022
-2,3:06:00 PM,6/29/2022
-1.97,3:12:00 PM,6/29/2022
-1.94,3:18:00 PM,6/29/2022
-1.89,3:24:00 PM,6/29/2022
-1.83,3:30:00 PM,6/29/2022
-1.76,3:36:00 PM,6/29/2022
-1.71,3:42:00 PM,6/29/2022
-1.67,3:48:00 PM,6/29/2022
-1.64,3:54:00 PM,6/29/2022
-1.6,4:00:00 PM,6/29/2022
-1.55,4:06:00 PM,6/29/2022
-1.5,4:12:00 PM,6/29/2022
-1.44,4:18:00 PM,6/29/2022
-1.36,4:24:00 PM,6/29/2022
-1.29,4:30:00 PM,6/29/2022
-1.24,4:36:00 PM,6/29/2022
-1.17,4:42:00 PM,6/29/2022
-1.1,4:48:00 PM,6/29/2022
-1.03,4:54:00 PM,6/29/2022
-0.96,5:00:00 PM,6/29/2022
-0.9,5:06:00 PM,6/29/2022
-0.82,5:12:00 PM,6/29/2022
-0.74,5:18:00 PM,6/29/2022
-0.66,5:24:00 PM,6/29/2022
-0.58,5:30:00 PM,6/29/2022
-0.51,5:36:00 PM,6/29/2022
-0.44,5:42:00 PM,6/29/2022
-0.37,5:48:00 PM,6/29/2022
-0.3,5:54:00 PM,6/29/2022
-0.22,6:00:00 PM,6/29/2022
-0.13,6:06:00 PM,6/29/2022
-0.05,6:12:00 PM,6/29/2022
0.04,6:18:00 PM,6/29/2022
0.12,6:24:00 PM,6/29/2022
0.21,6:30:00 PM,6/29/2022
0.3,6:36:00 PM,6/29/2022
0.37,6:42:00 PM,6/29/2022
0.46,6:48:00 PM,6/29/2022
0.54,6:54:00 PM,6/29/2022
0.62,7:00:00 PM,6/29/2022
0.71,7:06:00 PM,6/29/2022
0.79,7:12:00 PM,6/29/2022
0.87,7:18:00 PM,6/29/2022
0.95,7:24:00 PM,6/29/2022
1.04,7:30:00 PM,6/29/2022
1.12,7:36:00 PM,6/29/2022
1.19,7:42:00 PM,6/29/2022
1.26,7:48:00 PM,6/29/2022
1.34,7:54:00 PM,6/29/2022
1.41,8:00:00 PM,6/29/2022
1.48,8:06:00 PM,6/29/2022
1.55,8:12:00 PM,6/29/2022
1.61,8:18:00 PM,6/29/2022
1.67,8:24:00 PM,6/29/2022
1.73,8:30:00 PM,6/29/2022
1.78,8:36:00 PM,6/29/2022
1.84,8:42:00 PM,6/29/2022
1.9,8:48:00 PM,6/29/2022
1.95,8:54:00 PM,6/29/2022
2.02,9:00:00 PM,6/29/2022
2.07,9:06:00 PM,6/29/2022
2.12,9:12:00 PM,6/29/2022
2.17,9:18:00 PM,6/29/2022
2.2,9:24:00 PM,6/29/2022
2.22,9:30:00 PM,6/29/2022
2.23,9:36:00 PM,6/29/2022
2.23,9:42:00 PM,6/29/2022
2.22,9:48:00 PM,6/29/2022
2.21,9:54:00 PM,6/29/2022
2.18,10:00:00 PM,6/29/2022
2.14,10:06:00 PM,6/29/2022
2.1,10:12:00 PM,6/29/2022
2.07,10:18:00 PM,6/29/2022
2.02,10:24:00 PM,6/29/2022
1.97,10:30:00 PM,6/29/2022
1.9,10:36:00 PM,6/29/2022
1.84,10:42:00 PM,6/29/2022
1.76,10:48:00 PM,6/29/2022
1.69,10:54:00 PM,6/29/2022
1.63,11:00:00 PM,6/29/2022
