1708754410,363.12500,3.83,78.14
1708758010,393.50278,3.82,77.98
1708761610,415.87640,3.82,77.81
1708765210,429.48611,3.81,77.65
1708768811,412.28195,3.81,77.48
1708772410,364.28888,3.80,77.32
1708776011,321.89862,3.80,77.16
1708779611,299.71945,3.80,76.83
1708783240,284.87918,3.79,76.18
1708786840,275.92499,3.79,75.69
1708790442,278.34305,3.86,75.20
1708794011,296.54721,4.09,75.20
1708797611,326.01807,4.06,75.20
1708801210,355.40973,4.11,75.37
1708804810,386.71112,4.05,75.37
1708808410,406.87222,4.07,75.53
1708812010,408.99860,4.04,75.53
1708815610,382.89999,4.03,75.53
1708819210,341.23193,4.02,75.69
1708822810,310.84723,4.01,75.69
1708826410,294.60556,4.01,75.69
1708830011,290.53751,4.00,75.69
1708833611,290.51111,3.99,75.69
1708837210,307.51807,3.98,75.69
1708840810,339.11945,3.98,75.69
1708844410,374.39999,3.97,75.69
1708848010,406.17917,3.96,75.53
1708851610,427.54721,3.95,75.53
1708855210,429.48056,3.94,75.53
1708858810,405.88611,3.93,75.37
1708862410,359.75696,3.93,75.37
1708866010,321.51666,3.92,75.37
1708869611,301.28610,3.91,75.20
1708873210,287.98471,3.92,75.20
1708876810,281.38333,3.93,75.04
1708880410,287.44446,3.91,74.88
1708884010,308.26944,3.92,74.88
1708887610,339.52222,4.04,74.88
1708891210,371.94305,4.06,74.88
1708894810,400.69724,4.05,75.04
1708898410,417.28888,4.04,75.04
1708902011,410.29584,4.03,75.04
1708905610,370.61945,4.02,75.04
1708909210,326.76389,4.01,75.20
1708912810,301.97501,4.01,75.20
1708916410,290.00278,4.00,75.20
1708920011,283.34167,3.99,75.20
1708923611,290.12500,3.98,75.20
1708927210,313.50278,3.97,75.20
1708930811,344.72501,3.97,75.04
1708934410,376.49582,3.95,75.04
1708938010,402.71249,3.96,75.04
1708941610,420.12640,3.95,75.04
1708945210,413.36667,3.95,74.88
1708948810,375.10693,3.94,74.88
1708952410,331.77640,3.94,74.88
1708956010,304.00974,3.95,74.88
1708959611,288.02362,3.94,74.71
1708963210,276.25418,4.01,74.71
1708966810,271.89029,4.06,74.71
1708970411,284.43750,4.06,74.88
1708974010,311.73193,4.06,74.88
1708977610,343.54721,4.05,75.04
1708981210,375.92499,4.04,75.04
1708984810,401.03473,4.03,75.04
1708988411,410.95557,4.02,75.04
1708992010,386.97083,4.01,75.20
1708995610,343.98611,4.00,75.20
1708999210,312.33749,3.99,75.20
1709002810,296.60138,3.98,75.20
1709006410,286.67639,3.97,75.20
1709010010,284.25833,3.97,75.04
1709013610,299.91388,3.96,75.04
1709017210,328.35693,3.95,75.04
1709020810,359.05417,3.94,75.04
1709024410,392.91666,3.94,74.88
1709028010,415.79306,3.93,74.88
1709031611,426.31528,3.93,74.88
1709035211,402.72083,3.93,74.71
1709038811,356.60971,3.92,74.71
1709042410,320.28751,3.93,74.55
1709046010,300.78333,3.92,74.55
1709049613,290.95416,3.90,74.55
1709053210,287.73471,3.91,74.38
1709056810,296.84723,3.90,74.22
1709060410,323.18750,3.89,74.22
1709064010,352.35693,3.87,74.05
1709067610,382.68472,3.86,73.89
1709071210,408.07501,3.86,73.73
1709074810,425.23749,3.85,73.56
1709078411,418.95694,3.84,73.40
1709082010,371.84583,3.82,73.23
1709085610,327.14029,3.82,73.23
1709089210,302.07639,3.82,73.07
1709092810,287.98471,3.81,72.91
1709096410,279.87918,3.80,72.74
1709100010,280.41110,3.79,72.58
1709103610,299.58057,3.78,72.41
1709107210,329.12360,3.78,72.25
1709110810,360.84167,3.77,72.09
1709114410,389.95416,3.76,71.92
1709118010,408.00833,3.75,71.59
1709121610,413.82639,3.73,71.43
1709125210,389.50974,3.73,71.27
1709128840,345.10834,3.72,70.45
1709132430,312.68195,3.71,69.79
1709136040,295.29028,3.81,69.30
1709139610,284.68890,3.94,69.30
1709143210,279.43054,4.05,69.46
1709146810,284.94028,4.07,69.46
1709150410,308.07224,4.06,69.62
1709154010,339.46390,4.05,69.62
1709157610,370.94583,4.04,69.79
1709161211,392.89862,4.03,69.95
1709164810,401.46667,4.02,69.95
1709168410,378.15833,4.01,69.95
1709172010,339.41943,4.00,70.12
1709175611,313.80695,3.99,70.12
1709179210,300.49304,3.99,70.12
1709182810,291.62082,3.98,70.12
1709186410,288.52917,3.97,70.12
1709190010,302.03888,3.96,70.12
1709193610,330.13474,3.96,70.12
1709197210,365.68332,3.95,70.12
1709200810,402.59860,3.94,70.12
1709204411,430.85834,3.93,70.12
1709208010,452.08057,3.92,70.12
1709211611,447.26389,3.91,70.12
1709215211,403.59027,3.92,70.12
1709218811,362.80695,3.92,69.95
1709222410,337.04584,3.91,69.95
1709226010,322.88196,4.05,69.95
1709229611,316.25000,4.05,70.12
1709233211,325.56668,4.05,70.12
1709236811,350.30276,4.06,70.28
1709240411,377.74860,4.05,70.28
1709244010,402.07224,4.03,70.45
1709247610,421.02499,4.02,70.45
1709251211,434.13055,4.01,70.61
1709254810,425.92361,4.01,70.61
1709258410,388.98471,4.00,70.61
1709262010,350.34723,3.99,70.77
1709265610,323.68610,3.99,70.77
1709269210,307.65973,3.98,70.77
1709272810,298.57361,3.98,70.77
1709276410,298.89307,3.98,70.77
1709280010,314.98611,3.97,70.77
1709283610,344.39722,3.96,70.77
1709287210,376.32639,3.95,70.77
1709290811,403.36111,3.94,70.77
1709294410,423.98889,3.94,70.77
1709298010,429.30139,3.94,70.77
1709301611,409.22916,3.94,70.77
1709305210,369.76666,3.94,70.61
1709308811,336.75418,3.93,70.61
1709312410,318.41251,4.03,70.77
1709316010,308.45972,4.07,70.77
1709319610,307.51944,4.04,70.94
1709323210,321.13889,4.05,71.10
1709326810,351.87222,4.03,71.10
1709330410,379.34027,4.02,71.10
1709334010,401.93472,4.02,71.27
1709337611,419.15140,4.01,71.27
1709341210,421.97501,4.01,71.27
1709344810,394.89166,4.00,71.43
1709348410,355.98471,4.00,71.43
1709352010,323.97778,3.99,71.43
1709355610,304.10693,3.99,71.43
1709359210,292.39862,3.98,71.43
1709362810,282.21945,3.97,71.43
1709366410,277.96805,3.97,71.43
1709370010,291.36526,3.96,71.43
1709373610,317.17639,3.96,71.43
1709377211,347.61667,3.95,71.43
1709380811,373.82361,3.95,71.43
1709384411,395.16806,3.95,71.43
1709388010,399.52777,3.94,71.43
1709391610,386.33472,3.95,71.43
1709395210,349.25833,3.97,71.43
1709398810,322.91388,4.02,71.43
1709402410,307.05695,4.06,71.59
1709406010,304.63333,4.07,71.59
1709409610,317.02084,4.06,71.76
1709413210,339.21249,4.05,71.76
1709416810,363.75418,4.04,71.76
1709420410,390.69583,4.03,71.92
1709424011,410.25696,4.02,72.09
1709427610,422.46805,4.01,72.09
1709431211,420.20001,4.00,72.09
1709434810,390.85693,3.99,72.09
1709438410,363.20416,3.98,72.09
1709442010,338.58472,3.98,72.09
1709445610,318.44446,3.98,72.09
1709449211,302.81668,3.97,72.09
1709452811,295.08612,3.97,72.09
1709456411,294.87082,3.96,72.09
1709460011,315.20694,3.95,72.09
1709463611,346.61945,3.95,72.09
1709467210,377.13474,3.94,72.09
1709470810,403.40277,3.94,72.09
1709474410,413.58334,3.93,72.09
1709478011,411.13333,3.94,71.92
1709481610,384.44724,3.93,71.92
1709485210,353.77084,3.93,71.76
1709488810,331.37640,3.93,71.76
1709492410,320.65277,3.92,71.76
1709496010,318.24445,3.92,71.59
1709499610,328.38751,3.90,71.59
1709503210,348.89444,3.89,71.43
1709506811,372.36389,3.88,71.43
1709510411,394.35693,3.88,71.27
1709514011,412.73611,3.87,71.27
1709517611,422.22778,3.87,71.10
1709521211,413.51529,3.87,71.10
1709524810,387.58890,3.86,70.94
1709528410,355.80276,3.85,70.94
1709532010,328.30832,3.84,70.77
1709535610,308.75833,3.84,70.77
1709539210,298.05417,3.83,70.61
1709542810,290.78610,3.83,70.45
1709546410,294.14999,3.82,70.28
1709550010,312.84723,3.81,70.28
1709553610,342.71390,3.80,70.12
1709557211,370.70557,3.79,69.95
1709560810,395.16943,3.79,69.62
1709564450,407.42639,3.78,69.30
1709568045,401.10834,3.77,68.64
1709571635,376.43750,3.76,68.31
1709575245,347.92361,3.75,67.73
1709578850,326.28610,3.75,67.16
1709582440,310.53195,3.74,66.58
1709586030,304.94583,3.73,66.14
